cluster,heatwave_type,exposure,log_rr,ci_low,ci_high,display_high,common_support_high,y_min,y_max,phenotype_name,axis_expansion_factor,line_segment
3,compound,1.652,-0.0484279247833242,-0.2251372778703267,0.1282814283036782,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,1.68,-0.049166602865003,-0.2284469407288065,0.1301137349988004,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,1.708,-0.0499011397263735,-0.231731133362664,0.131928853909917,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,1.736,-0.050631466347097,-0.2349894361461589,0.1337265034519649,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,1.764,-0.051357513706835,-0.2382214297468983,0.1355064023332281,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,1.792,-0.0520792127852493,-0.2414266951355378,0.1372682695650391,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,1.82,-0.0527964945620011,-0.2446048135958096,0.1390118244718073,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,1.848,-0.0535092900167522,-0.2477553667348915,0.1407367867013871,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,1.876,-0.0542175301291639,-0.2508779364941293,0.1424428762358013,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,1.904,-0.0549211458788979,-0.2539721051601309,0.144129813402335,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,1.932,-0.0556200682456157,-0.2570374553762459,0.1457973188850145,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,1.96,-0.0563142282089787,-0.2600735701544496,0.1474451137364921,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,1.988,-0.0570035567486485,-0.2630800328876463,0.1490729193903491,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.016,-0.0576879848442867,-0.2660564273624146,0.1506804576738411,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.044,-0.0583674434755547,-0.2690023377722098,0.1522674508211003,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.072,-0.0590418636221142,-0.271917348731047,0.1538336214868185,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.1,-0.0597111762636265,-0.2748010452876842,0.1553786927604312,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.128,-0.0603753123797532,-0.2776530129403307,0.1569023881808241,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.156,-0.0610342029501559,-0.2804728376519002,0.1584044317515882,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.184,-0.0616877789544962,-0.2832601058658381,0.1598845479568457,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.212,-0.0623359713724354,-0.286014404522545,0.161342461777674,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.24,-0.0629787111836352,-0.2887353210764266,0.1627778987091561,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.268,-0.063615929367757,-0.2914224435135982,0.1641905847780841,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.2960000000000003,-0.0642475569044625,-0.2940753603702729,0.1655802465613479,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.324,-0.064873524773413,-0.2966936607518661,0.16694661120504,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.352,-0.0654937639542702,-0.2992769343528511,0.1682894064443106,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.38,-0.0661082054266956,-0.3018247714773985,0.1696083606240072,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.408,-0.0667167801703506,-0.3043367630608393,0.170903202720138,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.436,-0.0673194191648969,-0.3068125006919893,0.1721736623621954,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.464,-0.0679160533899959,-0.3092515766363757,0.1734194698563838,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.492,-0.0685066138253092,-0.3116535838604111,0.1746403562097925,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.52,-0.0690910314504983,-0.314018116056559,0.1758360531555623,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.548,-0.0696692372452247,-0.3163447676695409,0.1770062931790914,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.576,-0.07024116218915,-0.3186331339236343,0.1781508095453342,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.604,-0.0708067372619357,-0.3208828108511168,0.1792693363272454,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.632,-0.0713658934432433,-0.3230933953219125,0.1803616084354259,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.66,-0.0719185627873964,-0.3252644916612405,0.1814273660864475,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.688,-0.0724647233841,-0.3273959871800943,0.1824665404118942,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.716,-0.0730044157115743,-0.329488152056724,0.1834793206335753,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.744,-0.0735376846883556,-0.3315412839727805,0.1844659145960693,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.772,-0.0740645752329802,-0.3335556808896336,0.1854265304236731,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.8000000000000003,-0.0745851322639845,-0.3355316410464338,0.1863613765184648,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.828,-0.0750994006999047,-0.3374694629584692,0.1872706615586597,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.856,-0.0756074254592772,-0.3393694454157893,0.1881545944972348,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.884,-0.0761092514606383,-0.3412318874820716,0.189013384560795,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.912,-0.0766049236225242,-0.3430570884937134,0.1898472412486649,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.94,-0.0770944868634714,-0.3448453480591265,0.1906563743321836,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.968,-0.0775779861020161,-0.3465969660582175,0.1914409938541851,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,2.996,-0.0780554662566947,-0.3483122426420379,0.1922013101286484,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.024,-0.0785269722460434,-0.3499914782325879,0.1929375337405011,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.052,-0.0789925489885986,-0.3516349735227599,0.1936498755455628,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.08,-0.0794522414028965,-0.353243029476407,0.1943385466706138,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.108,-0.0799060944074736,-0.3548159473285263,0.1950037585135789,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.136,-0.0803541529208661,-0.3563540285855432,0.1956457227438109,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.164,-0.0807964618616103,-0.3578575750256872,0.1962646513024666,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.192,-0.0812330661482426,-0.3593268886994466,0.1968607564029614,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.22,-0.0816640106992992,-0.3607622719300942,0.1974342505314957,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.248,-0.0820893404333165,-0.3621640273142733,0.1979853464476403,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.276,-0.0825091002688307,-0.3635324577226365,0.1985142571849749,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.3040000000000003,-0.0829233351243784,-0.3648678663005253,0.1990211960517685,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.332,-0.0833320899184956,-0.366170556468686,0.1995063766316948,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.36,-0.0837354095697187,-0.3674408319240113,0.1999700127845738,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.388,-0.0841333389965841,-0.3686789966403007,0.2004123186471324,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.416,-0.084525923117628,-0.3698853548690314,0.2008335086337752,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.444,-0.0849132068513869,-0.371060211140133,0.2012337974373591,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.472,-0.0852952351163968,-0.3722038702627579,0.2016134000299641,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.5,-0.0856720528311944,-0.3733166373260416,0.2019725316636527,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.528,-0.0860437049143157,-0.3743988176998416,0.2023114078712101,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.556,-0.0864102362842972,-0.3754507170354555,0.202630244466861,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.584,-0.0867716918596751,-0.3764726412663016,0.2029292575469513,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.612,-0.0871281165589858,-0.3774648966085638,0.2032086634905922,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.64,-0.0874795553007656,-0.3784277895617876,0.2034686789602563,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.668,-0.0878260530035507,-0.3793616269094231,0.2037095209023215,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.696,-0.0881676545858776,-0.380266715719307,0.2039314065475517,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.724,-0.0885044049662825,-0.3811433633440771,0.2041345534115121,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.752,-0.0888363490633017,-0.3819918774215112,0.2043191792949076,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.78,-0.0891635317954716,-0.3828125658747823,0.204485502283839,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.808,-0.0894859980813284,-0.3836057369126262,0.2046337407499693,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.836,-0.0898037928394086,-0.3843716990294096,0.2047641133505923,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.864,-0.0901169609882483,-0.385110761005093,0.2048768390285965,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.892,-0.0904255474463839,-0.3858232319050829,0.204972137012315,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.92,-0.0907295971323517,-0.3865094210799588,0.2050502268152552,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.948,-0.0910291549646881,-0.3871696381650761,0.2051113282356997,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,3.976,-0.0913242658619294,-0.3878041930800274,0.2051556613561684,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.004,-0.0916149747426118,-0.3884133960279605,0.2051834465427367,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.032,-0.0919013265252717,-0.3889975574947409,0.2051949044441973,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.0600000000000005,-0.0921833661284454,-0.3895569882479517,0.2051902559910608,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.088,-0.0924611384706692,-0.3900919993357198,0.2051697223943812,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.116,-0.0927346884704795,-0.3906029020853618,0.2051335251444028,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.144,-0.0930040610464125,-0.3910900081018383,0.2050818860090133,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.172,-0.0932693011170045,-0.3915536292660067,0.2050150270319976,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.2,-0.0935304536007919,-0.391994077732664,0.2049331705310801,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.228,-0.093787563416311,-0.3924116659283685,0.2048365390957464,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.256,-0.0940406754820981,-0.3928067065490291,0.2047253555848329,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.284,-0.0942898347166895,-0.3931795125572538,0.2045998431238747,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.312,-0.0945350860386215,-0.393530397179443,0.2044602251021999,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.34,-0.0947764743664305,-0.3938596739026215,0.2043067251697604,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.368,-0.0950140446186527,-0.3941676564709904,0.2041395672336848,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.396,-0.0952478417138246,-0.3944546588821955,0.2039589754545462,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.424,-0.0954779105704822,-0.3947209953832929,0.2037651742423284,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.452,-0.0957042961071621,-0.3949669804664049,0.2035583882520805,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.48,-0.0959270432424006,-0.3951929288640483,0.2033388423792471,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.508,-0.0961461968947338,-0.3953991555441288,0.203106761754661,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.5360000000000005,-0.0963618019826982,-0.3955859757045813,0.2028623717391848,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.564,-0.0965739034248301,-0.3957537047676487,0.2026058979179884,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.5920000000000005,-0.0967825461396657,-0.3959026583737808,0.2023375660944493,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.62,-0.0969877750457414,-0.3960331523751431,0.2020576022836601,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.648,-0.0971896350615935,-0.3961455028287182,0.2017662327055309,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.676,-0.0973881711057584,-0.3962400259889871,0.2014636837774702,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.704,-0.0975834280967723,-0.3963170383001753,0.2011501821066306,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.732,-0.0977754509531715,-0.3963768563880477,0.2008259544817047,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.76,-0.0979642845934924,-0.3964197970512388,0.200491227864254,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.788,-0.0981499739362713,-0.3964461772521006,0.200146229379558,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.816,-0.0983325639000444,-0.3964563141070535,0.1997911863069645,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.844,-0.0985120994033482,-0.3964505248764249,0.1994263260697285,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.872,-0.0986886253647189,-0.3964291269537583,0.1990518762243205,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.9,-0.0988621867026928,-0.3963924378545757,0.19866806444919,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.928,-0.0990328283358063,-0.396340775204579,0.1982751185329664,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.956,-0.0992005951825956,-0.3962744567272719,0.1978732663620806,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,4.984,-0.0993655321615971,-0.3961938002309858,0.1974627359077916,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.0120000000000005,-0.0995276841913471,-0.3960991235952937,0.1970437552125994,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.04,-0.0996870961903819,-0.3959907447567922,0.1966165523760283,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.0680000000000005,-0.0998438130772379,-0.3958689816942388,0.1961813555397629,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.096,-0.0999978797704513,-0.3957341524130225,0.19573839287212,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.124,-0.1001493411885584,-0.3955865749289551,0.1952878925518382,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.152,-0.1002982422500956,-0.3954265672513605,0.1948300827511692,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.18,-0.1004446278735992,-0.395254447365451,0.1943651916182525,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.208,-0.1005885429776055,-0.395070533213968,0.1938934472587569,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.236,-0.1007300324806508,-0.3948751426780736,0.1934150777167719,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.264,-0.1008691413012714,-0.3946685935574739,0.1929303109549311,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.292,-0.1010059143580037,-0.3944512035497594,0.1924393748337519,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.32,-0.1011403965693839,-0.3942232902289433,0.1919424970901754,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.348,-0.1012726328539484,-0.3939851710231848,0.191439905315288,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.376,-0.1014026681302334,-0.3937371631916785,0.1909318269312116,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.404,-0.1015305473167754,-0.393479583800696,0.1904184891671451,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.432,-0.1016563153321106,-0.3932127496987637,0.1899001190345425,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.46,-0.1017800170947753,-0.3929369774909638,0.1893769433014131,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.488,-0.1019016975233059,-0.3926525835123414,0.1888491884657296,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.516,-0.1020214015362385,-0.3923598838004078,0.1883170807279306,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.5440000000000005,-0.1021391740521097,-0.3920591940667245,0.187780845962505,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.572,-0.1022550599894557,-0.3917508296675565,0.187240709688645,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.6000000000000005,-0.1023691042668128,-0.3914351055735836,0.1866968970399579,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.628,-0.1024813518027172,-0.3911123363386609,0.1861496327332263,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.656,-0.1025918475157055,-0.3907828360676153,0.1855991410362043,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.684,-0.1027006363243137,-0.3904469183830734,0.1850456457344459,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
3,compound,5.712,-0.1028077631470784,-0.3901048963913107,0.1844893700971539,11.549600000000002,6.72,-0.6177505356605795,0.26615382593344,Early Suppression Followed by Attenuation,1.0,solid_common_support
