"cluster","heatwave_type","activity_type","bin_left","bin_right","bar_height","total_positive_exposure_trips","display_high","common_support_high","histogram_scale"
"2","compound","ride","24.935595416666654","28.49782333333332","0.0120922181888116","41597.0","71.2445583333333","6.72","share"
"2","compound","ride","28.49782333333332","32.06005124999999","0.0088227516407433","41597.0","71.2445583333333","6.72","share"
"2","compound","ride","32.06005124999999","35.62227916666665","0.0063466115344856","41597.0","71.2445583333333","6.72","share"
"2","compound","ride","35.62227916666665","39.18450708333332","0.0087506310551241","41597.0","71.2445583333333","6.72","share"
"2","compound","ride","39.18450708333332","42.74673499999999","0.0098324398394114","41597.0","71.2445583333333","6.72","share"
"2","compound","ride","42.74673499999999","46.30896291666665","0.0067312546577878","41597.0","71.2445583333333","6.72","share"
"2","compound","ride","46.30896291666665","49.87119083333332","0.004808039041277","41597.0","71.2445583333333","6.72","share"
"2","compound","ride","49.87119083333332","53.43341874999998","0.0076447820756304","41597.0","71.2445583333333","6.72","share"
"2","compound","ride","53.43341874999998","56.99564666666664","0.0049522802125153","41597.0","71.2445583333333","6.72","share"
"2","compound","ride","56.99564666666664","60.55787458333331","0.0041108733802918","41597.0","71.2445583333333","6.72","share"
"2","compound","ride","60.55787458333331","64.12010249999997","0.0036300694761641","41597.0","71.2445583333333","6.72","share"
"2","compound","ride","64.12010249999997","67.68233041666664","0.0023799793254321","41597.0","71.2445583333333","6.72","share"
"2","compound","ride","67.68233041666664","71.2445583333333","0.0026444214727023","41597.0","71.2445583333333","6.72","share"
"2","compound","run","0.0","3.5622279166666653","0.0753419717768108","41597.0","71.2445583333333","6.72","share"
"2","compound","run","3.5622279166666653","7.1244558333333305","0.0457725316729571","41597.0","71.2445583333333","6.72","share"
"2","compound","run","7.1244558333333305","10.686683749999997","0.0319253792340793","41597.0","71.2445583333333","6.72","share"
"2","compound","run","10.686683749999997","14.24891166666666","0.0221169795898742","41597.0","71.2445583333333","6.72","share"
"2","compound","run","14.24891166666666","17.811139583333325","0.0102651633531264","41597.0","71.2445583333333","6.72","share"
"2","compound","run","17.811139583333325","21.373367499999997","0.00512056157896","41597.0","71.2445583333333","6.72","share"
"2","compound","run","21.373367499999997","24.935595416666654","0.0036781498665769","41597.0","71.2445583333333","6.72","share"
"2","compound","run","24.935595416666654","28.49782333333332","0.0042551145515301","41597.0","71.2445583333333","6.72","share"
"2","compound","run","28.49782333333332","32.06005124999999","0.0033415871336875","41597.0","71.2445583333333","6.72","share"
"2","compound","run","32.06005124999999","35.62227916666665","0.0020193763973363","41597.0","71.2445583333333","6.72","share"
"2","compound","run","35.62227916666665","39.18450708333332","0.0024280597158448","41597.0","71.2445583333333","6.72","share"
"2","compound","run","39.18450708333332","42.74673499999999","0.0028848234247662","41597.0","71.2445583333333","6.72","share"
"2","compound","run","42.74673499999999","46.30896291666665","0.0031011851816236","41597.0","71.2445583333333","6.72","share"
"2","compound","run","46.30896291666665","49.87119083333332","0.0018510950308916","41597.0","71.2445583333333","6.72","share"
"2","compound","run","49.87119083333332","53.43341874999998","0.0023078587398129","41597.0","71.2445583333333","6.72","share"
"2","compound","run","53.43341874999998","56.99564666666664","0.0017308940548597","41597.0","71.2445583333333","6.72","share"
"2","compound","run","56.99564666666664","60.55787458333331","0.0015145322980022","41597.0","71.2445583333333","6.72","share"
"2","compound","run","60.55787458333331","64.12010249999997","0.0012741303459384","41597.0","71.2445583333333","6.72","share"
"2","compound","run","64.12010249999997","67.68233041666664","0.0007933264418107","41597.0","71.2445583333333","6.72","share"
"2","compound","run","67.68233041666664","71.2445583333333","0.0006490852705723","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","0.0","3.5622279166666653","0.0198091208500613","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","3.5622279166666653","7.1244558333333305","0.0103132437435391","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","7.1244558333333305","10.686683749999997","0.0080053850037262","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","10.686683749999997","14.24891166666666","0.0057936870447388","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","14.24891166666666","17.811139583333325","0.0033175469384811","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","17.811139583333325","21.373367499999997","0.0012981705411447","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","21.373367499999997","24.935595416666654","0.0011779695651128","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","24.935595416666654","28.49782333333332","0.001250090150732","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","28.49782333333332","32.06005124999999","0.001250090150732","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","32.06005124999999","35.62227916666665","0.0004327235137149","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","35.62227916666665","39.18450708333332","0.0008654470274298","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","39.18450708333332","42.74673499999999","0.0007212058561915","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","42.74673499999999","46.30896291666665","0.0007933264418107","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","46.30896291666665","49.87119083333332","0.0003606029280957","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","49.87119083333332","53.43341874999998","0.0006731254657787","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","53.43341874999998","56.99564666666664","0.0006010048801596","41597.0","71.2445583333333","6.72","share"
"2","compound","walk","56.99564666666664","60.55787458333331","0.0005288842945404","41597.0","71.2445583333333","6.72","share"
