"cluster","heatwave_type","activity_type","bin_left","bin_right","bar_height","histogram_scale"
"2","compound","walk","6.702666666666671","7.312000000000005","0.0018991754213044","share"
"2","compound","walk","7.312000000000005","7.921333333333338","0.001250090150732","share"
"2","compound","walk","7.921333333333338","8.530666666666672","0.0012981705411447","share"
"2","compound","walk","8.530666666666672","9.140000000000006","0.0016347332740341","share"
"2","compound","walk","9.140000000000006","9.74933333333334","0.0014664519075894","share"
"2","compound","walk","9.74933333333334","10.358666666666672","0.0014664519075894","share"
"2","compound","walk","10.358666666666672","10.968000000000009","0.0013222107363511","share"
"2","compound","walk","10.968000000000009","11.57733333333334","0.0008414068322234","share"
"2","compound","walk","11.57733333333334","12.186666666666676","0.0009135274178426","share"
"2","compound","walk","12.186666666666676","12.796000000000008","0.001250090150732","share"
"2","compound","walk","12.796000000000008","13.405333333333342","0.0006971656609851","share"
"2","compound","walk","13.405333333333342","14.014666666666676","0.0007212058561915","share"
"2","compound","walk","14.014666666666676","14.62400000000001","0.0009135274178426","share"
"2","day","ride","0.0","0.4464750000000007","0.0441679946537809","share"
"2","day","ride","0.4464750000000007","0.8929500000000014","0.0555184290340821","share"
"2","day","ride","0.8929500000000014","1.339425000000002","0.0525266025805788","share"
"2","day","ride","1.339425000000002","1.7859000000000027","0.0478795044466149","share"
"2","day","ride","1.7859000000000027","2.2323750000000038","0.0368786305454171","share"
"2","day","ride","2.2323750000000038","2.678850000000004","0.0362103531588958","share"
"2","day","ride","2.678850000000004","3.125325000000005","0.0364056957795712","share"
"2","day","ride","3.125325000000005","3.5718000000000054","0.0306687914460494","share"
"2","day","ride","3.5718000000000054","4.018275000000006","0.026833907366473","share"
"2","day","ride","4.018275000000006","4.464750000000007","0.0236467382922942","share"
"2","day","ride","4.464750000000007","4.911225000000007","0.0219092170873387","share"
"2","day","ride","4.911225000000007","5.357700000000008","0.0182388320567521","share"
"2","day","ride","5.357700000000008","5.804175000000009","0.0269984064154629","share"
"2","day","ride","5.804175000000009","6.250650000000009","0.0239448928185883","share"
"2","day","ride","6.250650000000009","6.69712500000001","0.0151236313165064","share"
"2","day","ride","6.69712500000001","7.143600000000011","0.015771346321904","share"
"2","day","ride","7.143600000000011","7.590075000000011","0.0155143165578574","share"
"2","day","ride","7.590075000000011","8.036550000000013","0.009047447694443","share"
"2","day","ride","8.036550000000013","8.483025000000012","0.0129337377268287","share"
"2","day","ride","8.483025000000012","8.929500000000013","0.0117102760499665","share"
"2","day","ride","8.929500000000013","9.375975000000016","0.0109597491389502","share"
"2","day","ride","9.375975000000016","9.822450000000014","0.0123888346270498","share"
"2","day","ride","9.822450000000014","10.268925000000015","0.0082249524494936","share"
"2","day","ride","10.268925000000015","10.715400000000017","0.0071659898216213","share"
"2","day","run","0.0","0.4464750000000007","0.0103428777052382","share"
"2","day","run","0.4464750000000007","0.8929500000000014","0.0159050017992083","share"
"2","day","run","0.8929500000000014","1.339425000000002","0.0142394489281858","share"
"2","day","run","1.339425000000002","1.7859000000000027","0.0120701177196319","share"
"2","day","run","1.7859000000000027","2.2323750000000038","0.0097054438904025","share"
"2","day","run","2.2323750000000038","2.678850000000004","0.0088006991209582","share"
"2","day","run","2.678850000000004","3.125325000000005","0.0090063229321955","share"
"2","day","run","3.125325000000005","3.5718000000000054","0.0077417364930858","share"
"2","day","run","3.5718000000000054","4.018275000000006","0.0069500848198221","share"
"2","day","run","4.018275000000006","4.464750000000007","0.0059425281447591","share"
"2","day","run","4.464750000000007","4.911225000000007","0.0055826864750938","share"
"2","day","run","4.911225000000007","5.357700000000008","0.0048630031357631","share"
"2","day","run","5.357700000000008","5.804175000000009","0.007423019585668","share"
"2","day","run","5.804175000000009","6.250650000000009","0.0056752171901506","share"
"2","day","run","6.250650000000009","6.69712500000001","0.003475042409911","share"
"2","day","run","6.69712500000001","7.143600000000011","0.0045340050377833","share"
"2","day","run","7.143600000000011","7.590075000000011","0.0040713514624993","share"
"2","day","run","7.590075000000011","8.036550000000013","0.0023646738292294","share"
"2","day","run","8.036550000000013","8.483025000000012","0.0030843571685601","share"
"2","day","run","8.483025000000012","8.929500000000013","0.003166606693055","share"
"2","day","run","8.929500000000013","9.375975000000016","0.0025600164499048","share"
